log_no_quest_id,gid,cid,log_ts,aid,a_detail,uid,vid,sessionid,session_seqid,client_ts,multiplayer_uid,multiplayer_seqid
1058,202107,5,1622448812,4,[],2E54826A-A348-1230-AB74-B8C60B5B9982,1,37BA4DDF-26BC-8EFB-7F26-E80E1256A587,1,1622448813748,NULL,0
1059,202107,5,1622448812,3,[],2E54826A-A348-1230-AB74-B8C60B5B9982,1,37BA4DDF-26BC-8EFB-7F26-E80E1256A587,2,1622448813750,NULL,0
1060,202107,5,1622449203,2,[],C64E8C74-18B4-2FE2-43A5-B89BC27A31D1,1,D18825ED-729D-7A2B-0C48-0A14C647F501,2,1622449203562,NULL,0
1061,202107,5,1622449203,5,[],C64E8C74-18B4-2FE2-43A5-B89BC27A31D1,1,D18825ED-729D-7A2B-0C48-0A14C647F501,1,1622449203561,NULL,0
1062,202107,5,1622449648,4,[],0506748A-C775-ADE3-CA43-9B0DFF77E99C,1,882E7934-F677-78A7-6961-20C1CA6ECF1F,1,1622449648453,NULL,0
1063,202107,5,1622449648,3,[],0506748A-C775-ADE3-CA43-9B0DFF77E99C,1,882E7934-F677-78A7-6961-20C1CA6ECF1F,2,1622449648453,NULL,0
1064,202107,5,1622449983,4,[],AB3E9E3E-1A74-A90F-1C3E-82D7443527C3,1,4A84EAD7-BADA-5823-6331-6DCA2385A473,1,1622449984609,NULL,0
1065,202107,5,1622449983,3,[],AB3E9E3E-1A74-A90F-1C3E-82D7443527C3,1,4A84EAD7-BADA-5823-6331-6DCA2385A473,2,1622449984610,NULL,0
1066,202107,5,1622450882,2,[],E31A6FC3-34AD-AE40-9C31-1120818E5A54,1,0805D789-A361-3912-05EA-FA0EA7374F73,2,1622450884264,NULL,0
1067,202107,5,1622450882,5,[],E31A6FC3-34AD-AE40-9C31-1120818E5A54,1,0805D789-A361-3912-05EA-FA0EA7374F73,1,1622450884263,NULL,0
1068,202107,5,1622451179,2,[],79D1FB1D-6EF2-2C13-AA2D-1D70A3DD43D6,1,3715A742-156A-48F8-3859-297625C9C561,2,1622451178691,NULL,0
1069,202107,5,1622451179,5,[],79D1FB1D-6EF2-2C13-AA2D-1D70A3DD43D6,1,3715A742-156A-48F8-3859-297625C9C561,1,1622451178690,NULL,0
1070,202107,5,1622451215,4,[],FA53A47C-7E1B-D7BD-C67F-0796C1BA15C4,1,5FC3F57B-3ABB-042A-6A91-2ECD4A54A71B,1,1622451215867,NULL,0
1071,202107,5,1622451215,2,[],FA53A47C-7E1B-D7BD-C67F-0796C1BA15C4,1,5FC3F57B-3ABB-042A-6A91-2ECD4A54A71B,2,1622451215868,NULL,0
1072,202107,5,1622452585,4,[],4A0B04AC-B0B6-F5E2-B3A8-F4FD5508A35B,1,F354C340-3FD9-F53C-F454-66BEC806D46C,1,1622452585520,NULL,0
1073,202107,5,1622452585,3,[],4A0B04AC-B0B6-F5E2-B3A8-F4FD5508A35B,1,F354C340-3FD9-F53C-F454-66BEC806D46C,2,1622452585521,NULL,0
1074,202107,5,1622453061,5,[],0A4FA9FC-02D0-40CE-9DCD-0C9F8B3DBF8B,1,D9B67548-D551-D3D9-EFBC-50431D6F915B,1,1622453063320,NULL,0
1075,202107,5,1622453061,2,[],0A4FA9FC-02D0-40CE-9DCD-0C9F8B3DBF8B,1,D9B67548-D551-D3D9-EFBC-50431D6F915B,2,1622453063321,NULL,0
1076,202107,5,1622453302,2,[],0A4FA9FC-02D0-40CE-9DCD-0C9F8B3DBF8B,1,3DB016E4-3F09-9BE2-740C-E3B25E5E5BD4,2,1622453303676,NULL,0
1077,202107,5,1622453302,5,[],0A4FA9FC-02D0-40CE-9DCD-0C9F8B3DBF8B,1,3DB016E4-3F09-9BE2-740C-E3B25E5E5BD4,1,1622453303675,NULL,0
1078,202107,5,1622453421,4,[],D309B09B-E106-49CF-8A6F-B80FFB638ED7,1,3FEB6D1E-AD7E-0A14-BB14-F81AD7993B40,1,1622453418577,NULL,0
1079,202107,5,1622453421,2,[],D309B09B-E106-49CF-8A6F-B80FFB638ED7,1,3FEB6D1E-AD7E-0A14-BB14-F81AD7993B40,2,1622453418578,NULL,0
1080,202107,5,1622453623,5,[],E72E44D1-9D88-1623-0F9B-C60CDD2E313C,1,5E366517-8AEF-C5E7-B55E-7117F9889B17,1,1622453621831,NULL,0
1081,202107,5,1622453623,2,[],E72E44D1-9D88-1623-0F9B-C60CDD2E313C,1,5E366517-8AEF-C5E7-B55E-7117F9889B17,2,1622453621833,NULL,0
1082,202107,5,1622454204,4,[],B6FF428F-5FE5-60D6-251B-B35FDF6F37A6,1,NULL,1,1622454204248,NULL,0
1083,202107,5,1622454204,3,[],B6FF428F-5FE5-60D6-251B-B35FDF6F37A6,1,NULL,2,1622454204249,NULL,0
1084,202107,5,1622454240,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,43AFE9F4-DC03-3F18-0BDA-A8B86160E7B7,2,1622461431965,NULL,0
1085,202107,5,1622454240,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,43AFE9F4-DC03-3F18-0BDA-A8B86160E7B7,1,1622461431962,NULL,0
1086,202107,5,1622454256,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,28BFFA69-3F9B-A7DC-DF47-87F646F0647C,1,1622461448143,NULL,0
1087,202107,5,1622454256,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,28BFFA69-3F9B-A7DC-DF47-87F646F0647C,2,1622461448146,NULL,0
1088,202107,5,1622454764,2,[],882E1DE2-DD42-C9F0-4B7E-D1732D41E064,1,2C92BCA1-2F43-E363-C508-913A093C3C10,2,1622454764316,NULL,0
1089,202107,5,1622454764,4,[],882E1DE2-DD42-C9F0-4B7E-D1732D41E064,1,2C92BCA1-2F43-E363-C508-913A093C3C10,1,1622454764315,NULL,0
1090,202107,5,1622454928,2,[],4C75605E-E6FA-E3D6-CD8D-6600B885FD95,1,BB5B9566-DF0D-D038-5742-D63D8B31BDC1,2,1622454928376,NULL,0
1091,202107,5,1622454928,5,[],4C75605E-E6FA-E3D6-CD8D-6600B885FD95,1,BB5B9566-DF0D-D038-5742-D63D8B31BDC1,1,1622454928375,NULL,0
1092,202107,5,1622455240,5,[],8E59C8E3-DB8E-C1A1-7AAE-A5E081B84FF3,1,A587EBD6-706D-92AF-CD79-F4B3A6F91DE2,1,1622455240814,NULL,0
1093,202107,5,1622455240,2,[],8E59C8E3-DB8E-C1A1-7AAE-A5E081B84FF3,1,A587EBD6-706D-92AF-CD79-F4B3A6F91DE2,2,1622455240815,NULL,0
1094,202107,5,1622455272,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,36604D9E-D89B-DC81-04B9-5AA17EDD5BA1,1,1622462464399,NULL,0
1095,202107,5,1622455272,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,36604D9E-D89B-DC81-04B9-5AA17EDD5BA1,2,1622462464403,NULL,0
1096,202107,5,1622455296,5,[],78FCEEF1-737E-F0CC-8F22-0B61C6B952A9,1,1902E4CF-C14E-3F7B-5769-275258A8831D,1,1622455296017,NULL,0
1097,202107,5,1622455296,2,[],78FCEEF1-737E-F0CC-8F22-0B61C6B952A9,1,1902E4CF-C14E-3F7B-5769-275258A8831D,2,1622455296018,NULL,0
1098,202107,5,1622455304,2,[],A9C4CAEA-197C-2BC9-B57A-7D3E728F8A36,1,8B2CD802-841C-3F5B-7EDB-CC3176BBD84C,2,1622455304659,NULL,0
1099,202107,5,1622455304,4,[],A9C4CAEA-197C-2BC9-B57A-7D3E728F8A36,1,8B2CD802-841C-3F5B-7EDB-CC3176BBD84C,1,1622455304657,NULL,0
1100,202107,5,1622455364,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,798F99A1-07FE-79E2-563F-6F7E1200A6C1,1,1622462556390,NULL,0
1101,202107,5,1622455364,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,798F99A1-07FE-79E2-563F-6F7E1200A6C1,2,1622462556394,NULL,0
1102,202107,5,1622456472,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,798F99A1-07FE-79E2-563F-6F7E1200A6C1,1720,1622463664169,NULL,0
1103,202107,5,1622456472,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,798F99A1-07FE-79E2-563F-6F7E1200A6C1,1721,1622463664171,NULL,0
1104,202107,5,1622456502,5,[],E32BF166-EF09-0F69-5A71-611BF33E9E5A,1,6AED1FBE-4237-FA03-3569-2C6F6609597F,1,1622456502392,NULL,0
1105,202107,5,1622456502,2,[],E32BF166-EF09-0F69-5A71-611BF33E9E5A,1,6AED1FBE-4237-FA03-3569-2C6F6609597F,2,1622456502393,NULL,0
1106,202107,5,1622456581,4,[],4B13B2EB-7D4E-2669-DE36-11CAB6AE9F15,1,56F4B540-0312-05FC-7EA2-D9A58B9F6801,1,1622456582796,NULL,0
1107,202107,5,1622456581,2,[],4B13B2EB-7D4E-2669-DE36-11CAB6AE9F15,1,56F4B540-0312-05FC-7EA2-D9A58B9F6801,2,1622456582797,NULL,0
1108,202107,5,1622456640,4,[],89C4651A-F4F5-A25E-C5FB-DEACD6D1626B,1,CA9DE1EC-6ADC-55DB-9452-D3BDB2EC9701,1,1622456640722,NULL,0
1109,202107,5,1622456640,2,[],89C4651A-F4F5-A25E-C5FB-DEACD6D1626B,1,CA9DE1EC-6ADC-55DB-9452-D3BDB2EC9701,2,1622456640723,NULL,0
1110,202107,5,1622456959,4,[],4E037224-8C6E-275A-8E58-318642458A82,1,9F97CC83-65A9-95E8-BA39-1DD8F8DB942C,1,1622456959078,NULL,0
1111,202107,5,1622456959,2,[],4E037224-8C6E-275A-8E58-318642458A82,1,9F97CC83-65A9-95E8-BA39-1DD8F8DB942C,2,1622456959079,NULL,0
1112,202107,5,1622458111,4,[],C3781512-D483-C089-6D8E-B64FE0F295AA,1,960141F0-AFFF-96C6-5A26-3068A906FFD6,1,1622458111916,NULL,0
1113,202107,5,1622458111,3,[],C3781512-D483-C089-6D8E-B64FE0F295AA,1,960141F0-AFFF-96C6-5A26-3068A906FFD6,2,1622458111917,NULL,0
1114,202107,5,1622459175,2,[],9E6C5F93-8085-C5CE-55EB-3502AC9AF970,1,EEA1D24D-EAB8-016D-248E-A21CA32ACE94,2,1622459175439,NULL,0
1115,202107,5,1622459175,5,[],9E6C5F93-8085-C5CE-55EB-3502AC9AF970,1,EEA1D24D-EAB8-016D-248E-A21CA32ACE94,1,1622459175438,NULL,0
1116,202107,5,1622459643,5,[],AFF34D8A-8233-DA55-CB47-F626DEEB6A5A,1,D40B00B4-5659-BE8B-A0C0-C71B8F808EAD,1,1622459642367,NULL,0
1117,202107,5,1622459643,2,[],AFF34D8A-8233-DA55-CB47-F626DEEB6A5A,1,D40B00B4-5659-BE8B-A0C0-C71B8F808EAD,2,1622459642368,NULL,0
1118,202107,5,1622459888,4,[],232A4488-B09F-0ADC-BB12-AF00DF7ADC96,1,D719CF18-9698-C255-182A-FDF343F2FCA4,1,1622459888070,NULL,0
1119,202107,5,1622459888,2,[],232A4488-B09F-0ADC-BB12-AF00DF7ADC96,1,D719CF18-9698-C255-182A-FDF343F2FCA4,2,1622459888071,NULL,0
1120,202107,5,1622460742,5,[],F2DAEB38-7991-F3A4-0B90-B63EB26985AF,1,F078F8B1-DA37-B4FA-CEC4-4811CED8D790,1,1622460740398,NULL,0
1121,202107,5,1622460742,2,[],F2DAEB38-7991-F3A4-0B90-B63EB26985AF,1,F078F8B1-DA37-B4FA-CEC4-4811CED8D790,2,1622460740399,NULL,0
1122,202107,5,1622460925,5,[],ACCE185F-E42A-8FFC-219D-C5CE8D40A729,1,1795B82C-F47E-C9C7-B8AA-86F5417BB372,1,1622460924978,NULL,0
1123,202107,5,1622460925,2,[],ACCE185F-E42A-8FFC-219D-C5CE8D40A729,1,1795B82C-F47E-C9C7-B8AA-86F5417BB372,2,1622460924979,NULL,0
1124,202107,5,1622460925,3,[],2FC6E5E9-B9B9-B702-8442-D9A057B300B3,1,FBFD2FEF-DA7D-7102-A504-1AD38FB4D03B,2,1622460924566,NULL,0
1125,202107,5,1622460925,4,[],2FC6E5E9-B9B9-B702-8442-D9A057B300B3,1,FBFD2FEF-DA7D-7102-A504-1AD38FB4D03B,1,1622460924566,NULL,0
1126,202107,5,1622461626,2,[],9344927B-893E-687D-00AE-A12785A9ED47,1,169E08FC-5129-2ADD-A047-BCDA60C5BE13,2,1622461627143,NULL,0
1127,202107,5,1622461626,4,[],9344927B-893E-687D-00AE-A12785A9ED47,1,169E08FC-5129-2ADD-A047-BCDA60C5BE13,1,1622461627142,NULL,0
1128,202107,5,1622462315,5,[],C92A836D-3357-13E1-45F0-FEE2AD32F5B7,1,3CD32212-1315-5D78-A047-AFD9D64B5883,1,1622462315477,NULL,0
1129,202107,5,1622462315,2,[],C92A836D-3357-13E1-45F0-FEE2AD32F5B7,1,3CD32212-1315-5D78-A047-AFD9D64B5883,2,1622462315478,NULL,0
1130,202107,5,1622462392,4,[],2287D140-26A4-FBB6-2901-441797200D63,1,C4676B2D-8875-A170-70EE-1173E3D75282,1,1622461380546,NULL,0
1131,202107,5,1622462392,2,[],2287D140-26A4-FBB6-2901-441797200D63,1,C4676B2D-8875-A170-70EE-1173E3D75282,2,1622461380547,NULL,0
1132,202107,5,1622462483,2,[],ACFF87F2-1B5F-425A-DE9A-D0D5FEF92FCD,1,37AEF203-554E-D090-26E8-07C61C89E406,2,1622462485134,NULL,0
1133,202107,5,1622462483,4,[],ACFF87F2-1B5F-425A-DE9A-D0D5FEF92FCD,1,37AEF203-554E-D090-26E8-07C61C89E406,1,1622462485133,NULL,0
1134,202107,5,1622462611,4,[],548E14D0-219C-3AE4-7569-5AC51AC56828,1,8F446588-1CFD-6206-1B81-C206726E245E,1,1622462609142,NULL,0
1135,202107,5,1622462611,3,[],548E14D0-219C-3AE4-7569-5AC51AC56828,1,8F446588-1CFD-6206-1B81-C206726E245E,2,1622462609143,NULL,0
1136,202107,5,1622462618,3,[],AE04A68D-8DEA-A3FC-3789-45C3EEC703B5,1,D3DAE110-4153-FF52-D1DC-18C7C9C96C89,2,1622462618780,NULL,0
1137,202107,5,1622462618,4,[],AE04A68D-8DEA-A3FC-3789-45C3EEC703B5,1,D3DAE110-4153-FF52-D1DC-18C7C9C96C89,1,1622462618779,NULL,0
1138,202107,5,1622462658,3,[],989C1C07-13EA-FC83-6A4D-5E757B925A53,1,478885E1-840C-61A2-BA58-72F0EB8C208A,2,1622462657705,NULL,0
1139,202107,5,1622462658,4,[],989C1C07-13EA-FC83-6A4D-5E757B925A53,1,478885E1-840C-61A2-BA58-72F0EB8C208A,1,1622462657705,NULL,0
1140,202107,5,1622462732,4,[],E460B3E2-4A0F-492F-6BAA-A8281C8BE455,1,52DBEC81-1D99-CFD8-CE4B-A92F7D93C6A2,1,1622462733234,NULL,0
1141,202107,5,1622462732,3,[],E460B3E2-4A0F-492F-6BAA-A8281C8BE455,1,52DBEC81-1D99-CFD8-CE4B-A92F7D93C6A2,2,1622462733237,NULL,0
1142,202107,5,1622462815,2,[],7640DD5C-5CC6-54F5-B1F5-36ED0AA53453,1,1BBAC2B1-99DE-1D8B-5156-69C87368A28A,2,1622462815490,NULL,0
1143,202107,5,1622462815,5,[],7640DD5C-5CC6-54F5-B1F5-36ED0AA53453,1,1BBAC2B1-99DE-1D8B-5156-69C87368A28A,1,1622462815489,NULL,0
1144,202107,5,1622463093,5,[],A0B0C9A2-402A-7EEB-09D2-6CEED8D0F061,1,E581E58B-3090-3046-E25F-17851BCB0337,1,1622463094862,NULL,0
1145,202107,5,1622463093,2,[],A0B0C9A2-402A-7EEB-09D2-6CEED8D0F061,1,E581E58B-3090-3046-E25F-17851BCB0337,2,1622463094864,NULL,0
1146,202107,5,1622463138,2,[],0506748A-C775-ADE3-CA43-9B0DFF77E99C,1,D37424E1-2CE8-4DF6-8AA6-9E40A38DBAAF,2,1622463138202,NULL,0
1147,202107,5,1622463138,4,[],0506748A-C775-ADE3-CA43-9B0DFF77E99C,1,D37424E1-2CE8-4DF6-8AA6-9E40A38DBAAF,1,1622463138201,NULL,0
1148,202107,5,1622463153,5,[],FC6BEED6-A919-0862-D2A1-9CE1CDE70853,1,43336D1B-045A-8B92-17B0-D5B9B3E530CF,1,1622463153474,NULL,0
1149,202107,5,1622463153,2,[],FC6BEED6-A919-0862-D2A1-9CE1CDE70853,1,43336D1B-045A-8B92-17B0-D5B9B3E530CF,2,1622463153475,NULL,0
1150,202107,5,1622463854,2,[],D2BCB7D9-509B-BC7B-29D9-04618267E924,1,D6462D5F-BD1F-7010-B196-DE1837254C4F,2,1622463853548,NULL,0
1151,202107,5,1622463854,5,[],D2BCB7D9-509B-BC7B-29D9-04618267E924,1,D6462D5F-BD1F-7010-B196-DE1837254C4F,1,1622463853545,NULL,0
1152,202107,5,1622464566,2,[],591C22DA-A2C1-25A4-A358-CF5CA55D0D39,1,C6DA964E-15FD-612C-FC79-05FF6C1C2B7C,2,1622464565781,NULL,0
1153,202107,5,1622464566,4,[],591C22DA-A2C1-25A4-A358-CF5CA55D0D39,1,C6DA964E-15FD-612C-FC79-05FF6C1C2B7C,1,1622464565780,NULL,0
1154,202107,5,1622464691,3,[],7102DF86-8877-60D6-6D08-4F02F7214965,1,36E9FC5D-DF63-1A5B-A368-EFB4ACB37381,2,1622464690942,NULL,0
1155,202107,5,1622464691,4,[],7102DF86-8877-60D6-6D08-4F02F7214965,1,36E9FC5D-DF63-1A5B-A368-EFB4ACB37381,1,1622464690940,NULL,0
1156,202107,5,1622464984,4,[],AD5C9F90-53D8-D564-9E31-8307A8669B1D,1,50F573A0-A3C6-9841-99C6-B82D4AE01467,1,1622464985509,NULL,0
1157,202107,5,1622464984,3,[],AD5C9F90-53D8-D564-9E31-8307A8669B1D,1,50F573A0-A3C6-9841-99C6-B82D4AE01467,2,1622464985510,NULL,0
1158,202107,5,1622465698,4,[],987ACE74-D479-8F46-9BCC-4628FD63CA12,1,09F6A64F-1E9A-4F72-8F20-F08FA190B560,1,1622465700017,NULL,0
1159,202107,5,1622465698,3,[],987ACE74-D479-8F46-9BCC-4628FD63CA12,1,09F6A64F-1E9A-4F72-8F20-F08FA190B560,2,1622465700022,NULL,0
1160,202107,5,1622466338,5,[],EDC069BC-29DD-9471-34C0-7DCA95FB249F,1,NULL,1,1622466338496,NULL,0
1161,202107,5,1622466338,2,[],EDC069BC-29DD-9471-34C0-7DCA95FB249F,1,NULL,2,1622466338497,NULL,0
1162,202107,5,1622466543,2,[],EDC069BC-29DD-9471-34C0-7DCA95FB249F,1,473EB28C-3608-7037-4F1D-172EC8C4B5AB,2,1622466544019,NULL,0
1163,202107,5,1622466543,5,[],EDC069BC-29DD-9471-34C0-7DCA95FB249F,1,473EB28C-3608-7037-4F1D-172EC8C4B5AB,1,1622466544018,NULL,0
1164,202107,5,1622467045,5,[],8E3A56B9-D69F-80ED-F5B4-F4A6BD3E8D29,1,15A96495-CFB7-8FF5-BBB4-67B1053260FD,1,1622467045263,NULL,0
1165,202107,5,1622467045,2,[],8E3A56B9-D69F-80ED-F5B4-F4A6BD3E8D29,1,15A96495-CFB7-8FF5-BBB4-67B1053260FD,2,1622467045266,NULL,0
1166,202107,5,1622467525,5,[],3F82D520-4F04-B926-A342-953A5698FF12,1,43A6FF4E-2029-954C-4883-7F973D4C8858,1,1622467524463,NULL,0
1167,202107,5,1622467525,2,[],3F82D520-4F04-B926-A342-953A5698FF12,1,43A6FF4E-2029-954C-4883-7F973D4C8858,2,1622467524464,NULL,0
1168,202107,5,1622467565,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,F10F91FE-AB1B-8272-76F9-AF667E64EB29,1,1622474757802,NULL,0
1169,202107,5,1622467565,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,F10F91FE-AB1B-8272-76F9-AF667E64EB29,2,1622474757806,NULL,0
1170,202107,5,1622467752,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,98BC405C-2F61-5B83-498A-DC3AAC135876,1,1622474944293,NULL,0
1171,202107,5,1622467752,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,98BC405C-2F61-5B83-498A-DC3AAC135876,2,1622474944297,NULL,0
1172,202107,5,1622467902,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,F3E96E43-D78C-6B09-00B9-E976C0E1B66F,1,1622475093862,NULL,0
1173,202107,5,1622467902,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,F3E96E43-D78C-6B09-00B9-E976C0E1B66F,2,1622475093866,NULL,0
1174,202107,5,1622467913,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,FC912FB4-221D-889A-380B-FB0835512E9B,1,1622475105337,NULL,0
1175,202107,5,1622467913,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,FC912FB4-221D-889A-380B-FB0835512E9B,2,1622475105342,NULL,0
1176,202107,5,1622468035,4,[],E1F1E39C-FBF3-B3D8-1BAD-0C2FC69BAC09,1,87A72B1C-9C0B-7BD7-588A-B19F5107B7F6,1,1622468034894,NULL,0
1177,202107,5,1622468035,2,[],E1F1E39C-FBF3-B3D8-1BAD-0C2FC69BAC09,1,87A72B1C-9C0B-7BD7-588A-B19F5107B7F6,2,1622468034895,NULL,0
1178,202107,5,1622468283,5,[],6C0BFFDC-C66C-04E1-B2BA-1FF6F9E67725,1,BD7CA2DC-8A8B-EF4E-B920-34F9D3C3BB8D,1,1622468283093,NULL,0
1179,202107,5,1622468283,2,[],6C0BFFDC-C66C-04E1-B2BA-1FF6F9E67725,1,BD7CA2DC-8A8B-EF4E-B920-34F9D3C3BB8D,2,1622468283094,NULL,0
1180,202107,5,1622468303,2,[],A2A0A321-F059-131D-C09A-E90EB7B2B247,1,F9A37128-6BD5-63F1-5587-1A895AB61F1C,2,1622468302724,NULL,0
1181,202107,5,1622468303,5,[],A2A0A321-F059-131D-C09A-E90EB7B2B247,1,F9A37128-6BD5-63F1-5587-1A895AB61F1C,1,1622468302722,NULL,0
1182,202107,5,1622468488,2,[],A67634E0-2BD2-47EA-FC18-D915E1692051,1,DE85E39B-02FC-C010-92AD-F1E80852B26C,2,1622468488162,NULL,0
1183,202107,5,1622468488,5,[],A67634E0-2BD2-47EA-FC18-D915E1692051,1,DE85E39B-02FC-C010-92AD-F1E80852B26C,1,1622468488161,NULL,0
1184,202107,5,1622468590,5,[],984076BC-66B0-843D-71AA-2FC87DB21671,1,F9376834-1DAD-CB51-A5C0-BCE313A5156B,1,1622468590509,NULL,0
1185,202107,5,1622468590,2,[],984076BC-66B0-843D-71AA-2FC87DB21671,1,F9376834-1DAD-CB51-A5C0-BCE313A5156B,2,1622468590510,NULL,0
1186,202107,5,1622468806,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,251BBC0B-9083-5398-5C17-5ECD0A07995A,1,1622475998762,NULL,0
1187,202107,5,1622468806,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,251BBC0B-9083-5398-5C17-5ECD0A07995A,2,1622475998765,NULL,0
1188,202107,5,1622468820,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,53C8CE3D-7123-3F5F-37B1-B830638D5DEF,2,1622476012399,NULL,0
1189,202107,5,1622468820,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,53C8CE3D-7123-3F5F-37B1-B830638D5DEF,1,1622476012394,NULL,0
1190,202107,5,1622468969,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,D8E446F3-21E0-2251-5AFA-29490830E6B2,1,1622476161169,NULL,0
1191,202107,5,1622468969,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,D8E446F3-21E0-2251-5AFA-29490830E6B2,2,1622476161173,NULL,0
1192,202107,5,1622468999,5,[],9F8211B8-6350-02DA-D9A5-9055968C5E99,1,5F329D1F-5869-3BD4-E3A4-69915C35BFB5,1,1622468998711,NULL,0
1193,202107,5,1622468999,2,[],9F8211B8-6350-02DA-D9A5-9055968C5E99,1,5F329D1F-5869-3BD4-E3A4-69915C35BFB5,2,1622468998712,NULL,0
1194,202107,5,1622469034,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,4C1E588A-06BD-F5E0-2EB8-7636C2D70C4E,1,1622476226758,NULL,0
1195,202107,5,1622469034,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,4C1E588A-06BD-F5E0-2EB8-7636C2D70C4E,2,1622476226763,NULL,0
1196,202107,5,1622469095,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,7CF23F9C-195B-5966-40BD-3A0DD84BB1FB,1,1622476287807,NULL,0
1197,202107,5,1622469095,3,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,7CF23F9C-195B-5966-40BD-3A0DD84BB1FB,2,1622476287810,NULL,0
1198,202107,5,1622469106,2,[],F2F7DB01-4311-1F94-DBD1-FF0CEA779922,1,3EBFD8B6-7795-9A31-9815-DA401E4028B1,2,1622469106903,NULL,0
1199,202107,5,1622469106,5,[],F2F7DB01-4311-1F94-DBD1-FF0CEA779922,1,3EBFD8B6-7795-9A31-9815-DA401E4028B1,1,1622469106902,NULL,0
1200,202107,5,1622469194,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,B79CC9D2-8F9D-DE70-A130-01C05D05111B,1,1622476386681,NULL,0
1201,202107,5,1622469194,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,B79CC9D2-8F9D-DE70-A130-01C05D05111B,2,1622476386685,NULL,0
1202,202107,5,1622469288,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,243B7786-4AB3-40CB-CBC1-3B7678E0209A,1,1622476480705,NULL,0
1203,202107,5,1622469288,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,243B7786-4AB3-40CB-CBC1-3B7678E0209A,2,1622476480708,NULL,0
1204,202107,5,1622469296,3,[],01199F10-D55E-521E-F901-20872103D454,1,C50355A8-BD25-E27B-80B5-1FB3A0EB10E0,2,1622469300645,NULL,0
1205,202107,5,1622469296,4,[],01199F10-D55E-521E-F901-20872103D454,1,C50355A8-BD25-E27B-80B5-1FB3A0EB10E0,1,1622469300645,NULL,0
1206,202107,5,1622469357,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,1501391F-841A-345F-82BF-48CDA9D576AA,1,1622476549103,NULL,0
1207,202107,5,1622469357,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,1501391F-841A-345F-82BF-48CDA9D576AA,2,1622476549108,NULL,0
1208,202107,5,1622469372,4,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,B0A14D90-4A3B-63A5-86BC-DC1AFEB6E570,1,1622476564617,NULL,0
1209,202107,5,1622469372,2,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,B0A14D90-4A3B-63A5-86BC-DC1AFEB6E570,2,1622476564621,NULL,0
1210,202107,5,1622469435,4,[],3B0A9FA4-7856-2421-2B6D-703ADF1ABDCD,1,D4DCC068-1DD5-671D-4347-9BA87E1571AE,1,1622469435041,NULL,0
1211,202107,5,1622469435,3,[],3B0A9FA4-7856-2421-2B6D-703ADF1ABDCD,1,D4DCC068-1DD5-671D-4347-9BA87E1571AE,2,1622469435041,NULL,0
1212,202107,5,1622469461,5,[],2A864C6F-8F5E-72EC-DFB1-FE3A11F71642,1,9BA46A38-F352-2DA6-2F74-E23BE6EDD475,1,1622476653165,NULL,0
