log_q_id,qid,log_q_ts,uid,gid,vid,cid,dqid,parent_dqid,q_detail,ae_seq_id,q_s_id,g_s_id,tid,cd_id,quest_seqid,qaction_seqid,session_seqid,sessionid,client_ts,foreign_game_id,multiplayer_seqid,quest_hash
1265,2,1620864416,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,9E8263E8-9396-F7C0-49AC-C1E2A5E92CC7,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,5514699F-0ECA-AAF5-61E4-6FD1C517FD32,1620864415669,0,0,NULL
1266,2,1620864416,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.36666666666667}",NULL,0,1,1,0,0,2,4,5514699F-0ECA-AAF5-61E4-6FD1C517FD32,1620864416029,0,0,NULL
1267,3,1620864416,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,D65B59C7-4255-9FF2-FE6A-7AA5C0B78D5A,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,5514699F-0ECA-AAF5-61E4-6FD1C517FD32,1620864416115,0,0,NULL
1268,1,1620864518,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,082F5320-C400-1BF9-0006-F7893382BCA8,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,0CAC810A-4257-3005-9899-CDEDC6A455AF,1620864518753,0,0,NULL
1269,1,1620864519,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,082F5320-C400-1BF9-0006-F7893382BCA8,NULL,"{""deathCount"":0,""score"":0,""time"":0.55}",NULL,0,1,1,0,0,2,2,0CAC810A-4257-3005-9899-CDEDC6A455AF,1620864519346,0,0,NULL
1270,2,1620864519,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,FAC1E36A-CCE5-C3A2-277E-91B679419D63,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,0CAC810A-4257-3005-9899-CDEDC6A455AF,1620864519399,0,0,NULL
1271,2,1620864519,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.25}",NULL,0,1,1,0,0,2,4,0CAC810A-4257-3005-9899-CDEDC6A455AF,1620864519645,0,0,NULL
1272,3,1620864519,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,D5602497-3CBE-1591-6E71-A9AC70D2B2F4,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,0CAC810A-4257-3005-9899-CDEDC6A455AF,1620864519725,0,0,NULL
1273,3,1620864574,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,D5602497-3CBE-1591-6E71-A9AC70D2B2F4,NULL,"{""deathCount"":0,""score"":15,""time"":44.633333333332}",NULL,0,1,1,0,0,2,6,0CAC810A-4257-3005-9899-CDEDC6A455AF,1620864574785,0,0,NULL
1274,4,1620864574,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,78F45DF2-8EBB-F7A5-7351-CC17CD814D43,NULL,"{""score"":15}",NULL,1,1,1,0,4,1,7,0CAC810A-4257-3005-9899-CDEDC6A455AF,1620864574864,0,0,NULL
1275,1,1620865029,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,FE8DF538-C0D4-CC59-4AD9-FB2A88D399B2,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865029237,0,0,NULL
1276,1,1620865029,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,FE8DF538-C0D4-CC59-4AD9-FB2A88D399B2,NULL,"{""deathCount"":0,""score"":0,""time"":0.43333333333333}",NULL,0,1,1,0,0,2,2,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865029688,0,0,NULL
1277,2,1620865029,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,NULL,NULL,"{""deathCount"":0,""score"":0,""time"":0.13333333333333}",NULL,0,1,1,0,0,2,4,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865029871,0,0,NULL
1278,2,1620865030,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,A39CAAEF-4D04-B2FB-06D0-C4ED861DC554,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865029744,0,0,NULL
1279,3,1620865030,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,F6C48A8A-B7B5-ACB7-5A54-32DFB977EEF3,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865029942,0,0,NULL
1280,3,1620865032,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,F6C48A8A-B7B5-ACB7-5A54-32DFB977EEF3,NULL,"{""deathCount"":0,""score"":0,""time"":2.4833333333333}",NULL,0,1,1,0,0,2,6,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865032422,0,0,NULL
1281,4,1620865032,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,462F325A-13AF-5C9B-BACE-BD7911CA94BA,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865032514,0,0,NULL
1282,4,1620865032,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,462F325A-13AF-5C9B-BACE-BD7911CA94BA,NULL,"{""deathCount"":0,""score"":0,""time"":0.3}",NULL,0,1,1,0,0,2,8,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865032822,0,0,NULL
1283,5,1620865033,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,2A8DF482-1F65-CEE9-6A70-23EC0375F3AF,NULL,"{""score"":0}",NULL,1,1,1,0,5,1,9,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865032930,0,0,NULL
1284,5,1620865033,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,2A8DF482-1F65-CEE9-6A70-23EC0375F3AF,NULL,"{""deathCount"":0,""score"":0,""time"":0.61666666666667}",NULL,0,1,1,0,0,2,10,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865033575,0,0,NULL
1285,6,1620865033,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,69466C0B-EF6B-6F38-0D31-E04587D7ECB3,NULL,"{""score"":0}",NULL,1,1,1,0,6,1,11,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865033660,0,0,NULL
1286,6,1620865271,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,69466C0B-EF6B-6F38-0D31-E04587D7ECB3,NULL,"{""deathCount"":2,""score"":0,""time"":47.499999999999}",NULL,0,1,1,0,0,4,14,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865270598,0,0,NULL
1287,7,1620865271,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,E3B8DBE1-BBA0-5A04-4615-B9A1534D4D1B,NULL,"{""score"":0}",NULL,1,1,1,0,7,1,15,2FCBE96C-0817-E8E5-8F19-7667ECF2EAAE,1620865270745,0,0,NULL
1288,1,1620865361,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,DF1B24AE-FC06-DA11-E467-1A8DC361DBF8,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,0C1C3DF8-E0D0-846A-B24B-90F07075DADA,1620865361077,0,0,NULL
1289,1,1620865366,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,DF1B24AE-FC06-DA11-E467-1A8DC361DBF8,NULL,"{""deathCount"":0,""score"":0,""time"":5.4833333333333}",NULL,0,1,1,0,0,2,2,0C1C3DF8-E0D0-846A-B24B-90F07075DADA,1620865366570,0,0,NULL
1290,2,1620865366,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,2B33504A-63EE-3326-9958-103776DE5773,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,0C1C3DF8-E0D0-846A-B24B-90F07075DADA,1620865366628,0,0,NULL
1291,2,1620865374,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,2B33504A-63EE-3326-9958-103776DE5773,NULL,"{""deathCount"":0,""score"":1,""time"":7.8666666666666}",NULL,0,1,1,0,0,2,4,0C1C3DF8-E0D0-846A-B24B-90F07075DADA,1620865374487,0,0,NULL
1292,3,1620865374,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,C50B13E6-F1CC-C509-2ACC-555A53FDD0FF,NULL,"{""score"":1}",NULL,1,1,1,0,3,1,5,0C1C3DF8-E0D0-846A-B24B-90F07075DADA,1620865374567,0,0,NULL
1293,1,1620865442,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,FC5EF790-B853-DBF8-75FF-F0ADA0ED4F6F,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865442144,0,0,NULL
1294,1,1620865442,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,FC5EF790-B853-DBF8-75FF-F0ADA0ED4F6F,NULL,"{""deathCount"":0,""score"":0,""time"":0.25}",NULL,0,1,1,0,0,2,2,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865442400,0,0,NULL
1295,2,1620865442,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,28367C8C-1D1D-BE63-C4DE-40C356086E21,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865442456,0,0,NULL
1296,2,1620865443,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,28367C8C-1D1D-BE63-C4DE-40C356086E21,NULL,"{""deathCount"":0,""score"":0,""time"":0.66666666666667}",NULL,0,1,1,0,0,2,4,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865443116,0,0,NULL
1297,3,1620865443,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,6ED7276A-E793-F3B9-E264-8B54F0654B01,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865443194,0,0,NULL
1298,3,1620865478,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,6ED7276A-E793-F3B9-E264-8B54F0654B01,NULL,"{""deathCount"":0,""score"":12,""time"":35.566666666666}",NULL,0,1,1,0,0,2,6,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865478768,0,0,NULL
1299,4,1620865478,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,8CFA7053-BB01-5476-4C39-FE6FFAFCEF6B,NULL,"{""score"":12}",NULL,1,1,1,0,4,1,7,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865478845,0,0,NULL
1300,4,1620865534,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,8CFA7053-BB01-5476-4C39-FE6FFAFCEF6B,NULL,"{""deathCount"":0,""score"":21,""time"":55.649999999998}",NULL,0,1,1,0,0,2,8,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865534501,0,0,NULL
1301,5,1620865535,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,612885BF-07A5-FF3C-1642-220745ABF124,NULL,"{""score"":21}",NULL,1,1,1,0,5,1,9,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865534593,0,0,NULL
1302,5,1620865690,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,612885BF-07A5-FF3C-1642-220745ABF124,NULL,"{""deathCount"":0,""score"":29,""time"":155.48333333335}",NULL,0,1,1,0,0,2,10,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865690094,0,0,NULL
1303,6,1620865690,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,B670DA88-27A4-2104-E2BC-5C5344A55CB7,NULL,"{""score"":29}",NULL,1,1,1,0,6,1,11,334B8DF9-AC52-9AFF-F2D7-966A0048AFE3,1620865690176,0,0,NULL
1304,1,1620865861,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,352F335D-BBF5-D3AD-C5AA-FAE68C7250BB,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,C3C9949E-12AA-7436-0480-B8CB25005CE6,1620865861763,0,0,NULL
1305,1,1620865862,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,352F335D-BBF5-D3AD-C5AA-FAE68C7250BB,NULL,"{""deathCount"":0,""score"":0,""time"":0.98333333333333}",NULL,0,1,1,0,0,2,2,C3C9949E-12AA-7436-0480-B8CB25005CE6,1620865862746,0,0,NULL
1306,2,1620865863,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,C47BCED4-0047-865D-1FBC-2A18F59A931A,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,C3C9949E-12AA-7436-0480-B8CB25005CE6,1620865862806,0,0,NULL
1307,2,1620865863,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,C47BCED4-0047-865D-1FBC-2A18F59A931A,NULL,"{""deathCount"":0,""score"":0,""time"":0.88333333333333}",NULL,0,1,1,0,0,2,4,C3C9949E-12AA-7436-0480-B8CB25005CE6,1620865863679,0,0,NULL
1308,3,1620865863,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,75B6598F-57C2-C097-63D5-0DEBAA7208FB,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,C3C9949E-12AA-7436-0480-B8CB25005CE6,1620865863761,0,0,NULL
1309,3,1620865900,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,75B6598F-57C2-C097-63D5-0DEBAA7208FB,NULL,"{""deathCount"":0,""score"":19,""time"":36.816666666666}",NULL,0,1,1,0,0,2,6,C3C9949E-12AA-7436-0480-B8CB25005CE6,1620865900598,0,0,NULL
1310,4,1620865900,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,E62A11EE-68DC-1BA6-9525-ECFEF66C6F0F,NULL,"{""score"":19}",NULL,1,1,1,0,4,1,7,C3C9949E-12AA-7436-0480-B8CB25005CE6,1620865900675,0,0,NULL
1311,1,1620865987,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,EA1D2A10-81DD-A3B6-EB00-34E5DFFCB1A1,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,NULL,1620865987575,0,0,NULL
1312,1,1620865988,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,EA1D2A10-81DD-A3B6-EB00-34E5DFFCB1A1,NULL,"{""deathCount"":0,""score"":0,""time"":0.55}",NULL,0,1,1,0,0,2,2,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865988255,0,0,NULL
1313,2,1620865988,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,5C8D8908-C43E-B2B1-99BA-D231A6884313,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865988286,0,0,NULL
1314,2,1620865988,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,5C8D8908-C43E-B2B1-99BA-D231A6884313,NULL,"{""deathCount"":0,""score"":0,""time"":0.36666666666667}",NULL,0,1,1,0,0,2,4,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865988638,0,0,NULL
1315,3,1620865988,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,A3B379B8-D92A-6888-61E7-F3A429774257,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865988676,0,0,NULL
1316,3,1620865989,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,A3B379B8-D92A-6888-61E7-F3A429774257,NULL,"{""deathCount"":0,""score"":0,""time"":0.38333333333333}",NULL,0,1,1,0,0,2,6,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865989056,0,0,NULL
1317,4,1620865989,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,AE2097E2-472E-74A0-DC1D-639275F62E59,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865989089,0,0,NULL
1318,4,1620865989,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,AE2097E2-472E-74A0-DC1D-639275F62E59,NULL,"{""deathCount"":0,""score"":0,""time"":0.45}",NULL,0,1,1,0,0,2,8,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865989537,0,0,NULL
1319,5,1620865989,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,068151CC-21F9-3FD1-7EA3-05BFC3510689,NULL,"{""score"":0}",NULL,1,1,1,0,5,1,9,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865989579,0,0,NULL
1320,5,1620865990,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,068151CC-21F9-3FD1-7EA3-05BFC3510689,NULL,"{""deathCount"":0,""score"":0,""time"":0.63333333333333}",NULL,0,1,1,0,0,2,10,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865990208,0,0,NULL
1321,6,1620865990,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,DB1AE18B-A3AB-4E19-6D3D-5257030968E4,NULL,"{""score"":0}",NULL,1,1,1,0,6,1,11,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865990239,0,0,NULL
1322,6,1620865990,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,DB1AE18B-A3AB-4E19-6D3D-5257030968E4,NULL,"{""deathCount"":0,""score"":0,""time"":0.56666666666667}",NULL,0,1,1,0,0,2,12,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865990806,0,0,NULL
1323,7,1620865990,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,2FBEBEA8-A605-1B41-92A6-CD922A39BF84,NULL,"{""score"":0}",NULL,1,1,1,0,7,1,13,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865990838,0,0,NULL
1324,7,1620865991,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,2FBEBEA8-A605-1B41-92A6-CD922A39BF84,NULL,"{""deathCount"":0,""score"":0,""time"":0.55}",NULL,0,1,1,0,0,2,14,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865991387,0,0,NULL
1325,8,1620865991,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,1007CBAB-6551-CA68-E599-5463F4530517,NULL,"{""score"":0}",NULL,1,1,1,0,8,1,15,065DC44F-FB59-4B0F-1B53-9F89DC2F50F3,1620865991410,0,0,NULL
1326,1,1620866006,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,416BE8D1-6289-7706-5047-5A132C805C8F,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866006659,0,0,NULL
1327,1,1620866013,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,416BE8D1-6289-7706-5047-5A132C805C8F,NULL,"{""deathCount"":0,""score"":0,""time"":7.0333333333333}",NULL,0,1,1,0,0,2,2,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866013722,0,0,NULL
1328,2,1620866014,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,23D2DD1E-9BAB-8B94-6789-1B95534A4661,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866013782,0,0,NULL
1329,2,1620866023,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,23D2DD1E-9BAB-8B94-6789-1B95534A4661,NULL,"{""deathCount"":0,""score"":1,""time"":9.9333333333334}",NULL,0,1,1,0,0,2,4,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866023706,0,0,NULL
1330,3,1620866023,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,ECB574AA-5EF5-6EA7-212E-8D7169001548,NULL,"{""score"":1}",NULL,1,1,1,0,3,1,5,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866023791,0,0,NULL
1331,4,1620866027,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,146DC745-9BB4-F307-477E-7C096D4231C0,NULL,"{""score"":1}",NULL,1,1,1,0,4,1,7,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866027088,0,0,NULL
1332,3,1620866027,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,ECB574AA-5EF5-6EA7-212E-8D7169001548,NULL,"{""deathCount"":0,""score"":1,""time"":3.2166666666667}",NULL,0,1,1,0,0,2,6,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866027007,0,0,NULL
1333,4,1620866028,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,146DC745-9BB4-F307-477E-7C096D4231C0,NULL,"{""deathCount"":0,""score"":1,""time"":0.83333333333333}",NULL,0,1,1,0,0,2,8,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866027923,0,0,NULL
1334,5,1620866028,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,D0ED0A6C-35F2-5EA6-A85E-341945967D3C,NULL,"{""score"":1}",NULL,1,1,1,0,5,1,9,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866028025,0,0,NULL
1335,5,1620866029,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,D0ED0A6C-35F2-5EA6-A85E-341945967D3C,NULL,"{""deathCount"":0,""score"":1,""time"":1.2666666666667}",NULL,0,1,1,0,0,2,10,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866029308,0,0,NULL
1336,6,1620866029,F4F5B591-46D1-E9D8-96AF-7F440A122A6D,202107,1,2,7335E66C-B144-A071-7B7F-BA07844C00C5,NULL,"{""score"":1}",NULL,1,1,1,0,6,1,11,272134A9-1ACA-22E8-2CA5-901A2431B281,1620866029395,0,0,NULL
1337,1,1620866053,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,DCB8EBA4-445D-0047-CD08-0D2C9EBAB01C,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866052924,0,0,NULL
1338,1,1620866054,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,DCB8EBA4-445D-0047-CD08-0D2C9EBAB01C,NULL,"{""deathCount"":0,""score"":0,""time"":1.3}",NULL,0,1,1,0,0,2,2,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866054221,0,0,NULL
1339,2,1620866054,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,8E591FE2-D76F-7944-CF73-4EBBB8ACBE44,NULL,"{""score"":0}",NULL,1,1,1,0,2,1,3,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866054252,0,0,NULL
1340,2,1620866054,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,8E591FE2-D76F-7944-CF73-4EBBB8ACBE44,NULL,"{""deathCount"":0,""score"":0,""time"":0.41666666666667}",NULL,0,1,1,0,0,2,4,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866054653,0,0,NULL
1341,3,1620866054,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,1CEB3436-F75C-28E6-6AED-EDDFF00E18B5,NULL,"{""score"":0}",NULL,1,1,1,0,3,1,5,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866054694,0,0,NULL
1342,3,1620866055,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,1CEB3436-F75C-28E6-6AED-EDDFF00E18B5,NULL,"{""deathCount"":0,""score"":0,""time"":0.33333333333333}",NULL,0,1,1,0,0,2,6,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866055021,0,0,NULL
1343,4,1620866055,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,20946C4D-4EC8-ECC2-BF2E-72AD2285F42B,NULL,"{""score"":0}",NULL,1,1,1,0,4,1,7,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866055058,0,0,NULL
1344,4,1620866055,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,20946C4D-4EC8-ECC2-BF2E-72AD2285F42B,NULL,"{""deathCount"":0,""score"":0,""time"":0.31666666666667}",NULL,0,1,1,0,0,2,8,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866055372,0,0,NULL
1345,5,1620866055,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,B647F87E-4807-E0E5-73EE-C574C59A3D47,NULL,"{""score"":0}",NULL,1,1,1,0,5,1,9,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866055409,0,0,NULL
1346,5,1620866056,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,B647F87E-4807-E0E5-73EE-C574C59A3D47,NULL,"{""deathCount"":0,""score"":0,""time"":0.58333333333333}",NULL,0,1,1,0,0,2,10,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866055988,0,0,NULL
1347,6,1620866056,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,43E44C1C-9E5F-D48A-DCE6-7266DCA05665,NULL,"{""score"":0}",NULL,1,1,1,0,6,1,11,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866056024,0,0,NULL
1348,6,1620866056,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,43E44C1C-9E5F-D48A-DCE6-7266DCA05665,NULL,"{""deathCount"":0,""score"":0,""time"":0.46666666666667}",NULL,0,1,1,0,0,2,12,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866056487,0,0,NULL
1349,7,1620866056,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,F7A613E9-CC57-25CC-29B3-9AC47D735538,NULL,"{""score"":0}",NULL,1,1,1,0,7,1,13,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866056521,0,0,NULL
1350,7,1620866057,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,F7A613E9-CC57-25CC-29B3-9AC47D735538,NULL,"{""deathCount"":0,""score"":0,""time"":0.53333333333333}",NULL,0,1,1,0,0,2,14,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866057054,0,0,NULL
1351,8,1620866057,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,240AF4AD-D773-E747-7CE1-88A1525B7C83,NULL,"{""score"":0}",NULL,1,1,1,0,8,1,15,1AC222FC-1FA3-D13B-EFAB-3A4935699B92,1620866057075,0,0,NULL
1352,1,1620866260,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,90D2FD62-D9DC-8D8E-E04A-11FC5736B54C,NULL,"{""score"":0}",NULL,1,1,1,0,1,1,1,20807A15-CCA2-15A2-0D8E-77CB85B3E627,1620866260625,0,0,NULL
1353,1,1620866261,44F924F9-7413-F621-F8AA-017B1667D4FB,202107,1,2,90D2FD62-D9DC-8D8E-E04A-11FC5736B54C,NULL,"{""deathCount"":0,""score"":0,""time"":1.1333333333333}",NULL,0,1,1,0,0,2,2,20807A15-CCA2-15A2-0D8E-77CB85B3E627,1620866261754,0,0,NULL
